air_temp,relative_humidity,wind_speed,wind_direction,wind_gust,precip_accum_five_minute,precip_accum_one_hour,solar_radiation,precip_accum,volt,dew_point_temperature,Date,Time
-0.9,62,2.23,178,4.34,,,300,885.698,14.1,-7.35,12/21/2019,17:00:00
0.2,59,2.95,184,5.68,,,251,885.698,14,-6.96,12/21/2019,17:30:00
1.7,55,2.91,180,5.77,,0,300,885.698,14,-6.47,12/21/2019,18:00:00
3.2,51,3.09,190,5.01,,,302,885.698,14,-6.07,12/21/2019,18:30:00
4.3,48,2.68,176,4.24,,,308,885.698,14,-5.86,12/21/2019,19:00:00
5.5,46,2.37,180,4.6,,,254,885.698,13.9,-5.32,12/21/2019,19:30:00
6.2,44,2.95,183,4.69,,,223,885.698,13.9,-5.27,12/21/2019,20:00:00
6.7,44,3.22,193,5.68,,,187,885.698,14,-4.81,12/21/2019,20:30:00
6.5,45,2.99,187,5.14,,,130,885.698,14,-4.7,12/21/2019,21:00:00
6.3,46,2.68,184,5.01,,,102,885.698,13.9,-4.58,12/21/2019,21:30:00
5.6,48,2.23,175,3.49,,,46,885.698,13.7,-4.66,12/21/2019,22:00:00
5.1,50,2.33,177,3.66,,,18,885.698,13.3,-4.58,12/21/2019,22:30:00
4.6,52,2.59,180,5.41,,,1,885.698,13.3,-4.52,12/21/2019,23:00:00
4.6,53,4.02,193,6.44,,,0,885.698,13.2,-4.26,12/21/2019,23:30:00
4.3,56,3.84,193,6.39,,,0,885.698,13.2,-3.8,12/22/2019,00:00:00
4,59,3.84,191,6.53,,,0,885.698,13.1,-3.38,12/22/2019,00:30:00
3.8,61,3.53,192,5.41,,,0,885.698,13.1,-3.12,12/22/2019,01:00:00
3.6,64,2.99,196,4.83,,,0,885.698,13.1,-2.65,12/22/2019,01:30:00
3.5,65,3.26,194,5.5,,,0,885.698,13.1,-2.54,12/22/2019,02:00:00
3.4,66,3.22,194,4.96,,,0,885.698,13,-2.42,12/22/2019,02:30:00
3.2,67,2.19,210,4.38,,,0,885.698,13,-2.41,12/22/2019,03:00:00
3,68,1.79,212,3.17,,,0,885.698,13,-2.4,12/22/2019,03:30:00
2.8,68,1.61,192,2.95,,,0,885.698,13,-2.59,12/22/2019,04:00:00
2.9,67,1.74,205,3.17,,,0,885.698,13,-2.7,12/22/2019,04:30:00
2.7,68,2.06,193,3.76,,0,0,885.698,13,-2.69,12/22/2019,05:00:00
3.2,64,2.19,202,3.53,,,0,885.698,12.9,-3.03,12/22/2019,05:30:00
3.5,62,3.04,190,4.69,,,0,885.698,12.9,-3.18,12/22/2019,06:00:00
3.4,62,3.04,187,4.74,,,0,885.698,12.9,-3.27,12/22/2019,06:30:00
3.3,63,2.91,187,4.69,,,0,885.698,12.9,-3.15,12/22/2019,07:00:00
2.9,64,2.81,181,4.65,,,0,885.698,12.9,-3.32,12/22/2019,07:30:00
2.8,64,2.86,188,4.69,,,0,885.698,12.9,-3.41,12/22/2019,08:00:00
2.6,65,2.95,185,5.68,,,0,885.698,12.9,-3.39,12/22/2019,08:30:00
2.2,66,2.64,183,4.47,,0,0,885.698,12.9,-3.57,12/22/2019,09:00:00
2.1,66,2.73,182,4.29,,,0,885.698,12.9,-3.66,12/22/2019,09:30:00
0.7,70,1.92,158,4.47,,,0,885.698,12.9,-4.21,12/22/2019,10:00:00
-0.1,74,1.38,140,2.37,,,0,885.698,12.9,-4.23,12/22/2019,10:30:00
-1,77,1.34,159,2.28,,,0,885.698,12.9,-4.57,12/22/2019,11:00:00
-1,78,1.43,159,2.23,,,0,885.698,12.9,-4.4,12/22/2019,11:30:00
-1.3,79,1.12,146,1.83,,,0,885.698,12.9,-4.52,12/22/2019,12:00:00
-1.5,80,1.16,149,1.92,,,0,885.698,12.9,-4.54,12/22/2019,12:30:00
-1.5,80,0.98,99,1.74,,,0,885.698,12.9,-4.54,12/22/2019,13:00:00
-1.9,82,1.08,120,1.65,,,0,885.698,12.8,-4.6,12/22/2019,13:30:00
-1.9,82,1.79,162,2.86,,,9,885.698,12.9,-4.6,12/22/2019,14:00:00
-1.3,79,2.06,168,2.91,,,51,885.698,13.7,-4.52,12/22/2019,14:30:00
-0.6,77,1.92,158,2.81,,,99,885.698,14.5,-4.18,12/22/2019,15:00:00
0.2,74,2.1,169,3.49,,,123,885.698,14.7,-3.94,12/22/2019,15:30:00
1,71,2.64,188,4.92,,,173,885.698,14.6,-3.73,12/22/2019,16:00:00
1.5,70,2.59,192,4.65,,,225,885.698,14.6,-3.44,12/22/2019,16:30:00
2.1,68,2.59,181,4.52,,,226,885.698,14.5,-3.26,12/22/2019,17:00:00
2.7,66,2.59,191,4.69,,,221,885.698,14.1,-3.09,12/22/2019,17:30:00
3.4,63,2.77,174,4.65,,0,281,885.698,14,-3.06,12/22/2019,18:00:00
4.2,60,2.95,183,4.83,,,321,885.698,14,-2.96,12/22/2019,18:30:00
4.8,58,2.64,200,4.65,,,267,885.698,13.9,-2.86,12/22/2019,19:00:00
5.1,57,2.86,192,4.69,,,299,885.698,13.9,-2.81,12/22/2019,19:30:00
5.3,56,3.13,179,5.27,,,253,885.698,13.9,-2.86,12/22/2019,20:00:00
5.5,56,2.86,188,4.78,,,217,885.698,13.9,-2.68,12/22/2019,20:30:00
5.5,56,2.68,181,4.56,,,158,885.698,14,-2.68,12/22/2019,21:00:00
5.4,56,2.73,186,4.24,,,84,885.698,14,-2.77,12/22/2019,21:30:00
4.7,60,2.86,176,4.92,,,46,885.698,13.7,-2.49,12/22/2019,22:00:00
3.5,65,2.23,175,3.66,,,16,885.698,13.3,-2.54,12/22/2019,22:30:00
3.1,66,2.1,176,4.16,,,1,885.698,13.3,-2.71,12/22/2019,23:00:00
2.1,70,1.38,158,2.28,,,0,885.698,13.2,-2.87,12/22/2019,23:30:00
1.5,72,1.48,155,2.77,,0,0,885.698,13.2,-3.06,12/23/2019,00:00:00
1.3,73,1.74,160,2.68,,,0,885.698,13.1,-3.07,12/23/2019,00:30:00
0.9,75,1.61,153,2.55,,,0,885.698,13.1,-3.08,12/23/2019,01:00:00
0.7,77,1.7,157,2.51,,,0,885.698,13,-2.92,12/23/2019,01:30:00
0.8,78,1.43,158,2.46,,,0,885.698,13,-2.65,12/23/2019,02:00:00
0.8,78,1.61,156,2.81,,,0,885.698,13,-2.65,12/23/2019,02:30:00
0.3,80,1.08,134,1.83,,0,0,885.698,13,-2.79,12/23/2019,03:00:00
-0.1,81,1.25,156,1.74,,,0,885.698,13,-3.01,12/23/2019,03:30:00
-0.1,82,1.48,167,2.28,,0,0,885.698,13,-2.84,12/23/2019,04:00:00
-1,82,0.76,66,1.3,,,0,885.698,12.9,-3.72,12/23/2019,04:30:00
-1.9,86,0.85,122,1.83,,0,0,885.698,12.9,-3.96,12/23/2019,05:00:00
-2.4,87,0.67,104,1.34,,,0,885.698,12.9,-4.3,12/23/2019,05:30:00
-3.2,88,0.76,296,1.56,,0,0,885.698,12.9,-4.93,12/23/2019,06:00:00
-3.1,88,0.58,200,1.52,,,0,885.698,12.9,-4.83,12/23/2019,06:30:00
-3.4,89,0.8,130,1.52,,,0,885.698,12.9,-4.98,12/23/2019,07:00:00
-2.9,89,0.58,249,1.08,,,0,885.698,12.9,-4.48,12/23/2019,07:30:00
-2.8,88,0.67,211,1.12,,,0,885.698,12.9,-4.54,12/23/2019,08:00:00
-3.5,88,0.67,181,1.43,,,0,885.698,12.9,-5.23,12/23/2019,08:30:00
-4.2,88,0.72,306,1.25,,,0,885.698,12.9,-5.92,12/23/2019,09:00:00
-3.9,88,0.54,234,1.38,,,0,885.698,12.8,-5.62,12/23/2019,09:30:00
-3.5,88,1.08,276,2.46,,,0,885.698,12.8,-5.23,12/23/2019,10:00:00
-3.5,88,1.16,317,2.19,,,0,885.698,12.8,-5.23,12/23/2019,10:30:00
-2.9,88,1.48,341,2.81,,,0,885.698,12.8,-4.63,12/23/2019,11:00:00
-3.1,88,0.9,216,2.46,,,0,885.698,12.8,-4.83,12/23/2019,11:30:00
-3.1,88,1.21,322,2.37,,,0,885.698,12.8,-4.83,12/23/2019,12:00:00
-3.1,88,1.43,338,2.73,,,0,885.698,12.8,-4.83,12/23/2019,12:30:00
-3.1,88,1.25,330,2.23,,,0,885.698,12.8,-4.83,12/23/2019,13:00:00
-3,88,1.25,340,2.41,,,0,885.698,12.8,-4.73,12/23/2019,13:30:00
-2.8,87,1.21,239,2.86,,,2,885.698,12.8,-4.69,12/23/2019,14:00:00
-2.6,87,1.83,254,3.76,,,21,885.698,12.9,-4.49,12/23/2019,14:30:00
-2.2,84,2.23,30,6.17,,0,64,885.698,13.3,-4.57,12/23/2019,15:00:00
-1.6,81,2.59,18,4.92,,,87,885.698,13.7,-4.47,12/23/2019,15:30:00
-1.2,79,2.59,26,4.96,,,118,885.698,14.3,-4.42,12/23/2019,16:00:00
-1,77,2.81,32,5.54,,,172,885.698,14.8,-4.57,12/23/2019,16:30:00
-0.5,75,2.81,43,4.83,,,270,885.698,14.7,-4.44,12/23/2019,17:00:00
0,73,2.91,45,5.19,,,308,885.698,14.6,-4.32,12/23/2019,17:30:00
0.6,70,2.95,40,5.63,,0,375,885.698,14.1,-4.31,12/23/2019,18:00:00
1.4,67,2.73,36,4.65,,,338,885.698,14,-4.13,12/23/2019,18:30:00
1.6,66,3.09,41,5.5,,,254,885.698,14.1,-4.14,12/23/2019,19:00:00
1.8,66,3.26,44,5.41,,,237,885.698,14.1,-3.95,12/23/2019,19:30:00
1.9,65,3.04,64,5.01,,,160,885.698,14.1,-4.06,12/23/2019,20:00:00
2,65,2.1,69,4.74,,,151,885.698,14.2,-3.97,12/23/2019,20:30:00
2.2,65,2.23,60,3.66,,,114,885.698,14,-3.78,12/23/2019,21:00:00
2,66,2.15,51,3.22,,,72,885.698,13.7,-3.76,12/23/2019,21:30:00
1.8,67,1.92,54,3.17,,0,42,885.698,13.6,-3.75,12/23/2019,22:00:00
1.6,68,1.79,50,3.22,,,11,885.698,13.3,-3.74,12/23/2019,22:30:00
1.4,69,1.61,43,3.22,,0,1,885.698,13.2,-3.73,12/23/2019,23:00:00
0.9,70,1.3,51,2.55,,,0,885.698,13.2,-4.02,12/23/2019,23:30:00
0.9,70,2.37,72,4.29,,,0,885.698,13.1,-4.02,12/24/2019,00:00:00
1.4,68,2.77,77,4.38,,,0,885.698,13.1,-3.93,12/24/2019,00:30:00
1.3,68,3.04,90,4.6,,,0,885.698,13.1,-4.03,12/24/2019,01:00:00
1.2,68,2.77,96,4.78,,,0,885.698,13,-4.12,12/24/2019,01:30:00
1.1,69,2.55,104,4.65,,,0,885.698,13,-4.02,12/24/2019,02:00:00
1,69,2.28,110,3.71,,,0,885.698,13,-4.12,12/24/2019,02:30:00
0.9,70,2.59,118,4.6,,,0,885.698,13,-4.02,12/24/2019,03:00:00
0.7,70,2.55,100,4.38,,,0,885.698,13,-4.21,12/24/2019,03:30:00
0.3,72,1.56,96,3.71,,,0,885.698,13,-4.22,12/24/2019,04:00:00
0.3,72,1.79,103,2.73,,,0,885.698,12.9,-4.22,12/24/2019,04:30:00
0.3,73,1.74,80,2.91,,0,0,885.698,12.9,-4.03,12/24/2019,05:00:00
0.4,73,2.51,114,4.02,,,0,885.698,12.9,-3.93,12/24/2019,05:30:00
0.7,73,2.95,110,4.83,,0,0,885.698,12.9,-3.64,12/24/2019,06:00:00
0.9,73,3.04,99,5.72,,,0,885.698,12.9,-3.45,12/24/2019,06:30:00
0.8,74,1.92,100,3.49,,,0,885.698,12.9,-3.36,12/24/2019,07:00:00
0.8,75,2.19,103,3.62,,,0,885.698,12.9,-3.18,12/24/2019,07:30:00
0.8,76,2.51,107,4.24,,,0,885.698,12.9,-3,12/24/2019,08:00:00
1.1,76,2.59,111,5.19,,,0,885.698,12.9,-2.71,12/24/2019,08:30:00
1.2,77,2.68,118,5.5,,,0,885.698,12.9,-2.43,12/24/2019,09:00:00
1.4,78,3.58,127,5.77,,,0,885.698,12.9,-2.06,12/24/2019,09:30:00
1.5,78,3.71,127,7.11,,0,0,885.698,12.9,-1.97,12/24/2019,10:00:00
1.5,79,3.58,129,5.77,,,0,885.698,12.9,-1.79,12/24/2019,10:30:00
1.5,80,3.17,134,5.68,,,0,885.698,12.9,-1.62,12/24/2019,11:00:00
1.4,80,2.86,126,5.05,,,0,885.698,12.9,-1.72,12/24/2019,11:30:00
1.3,81,2.86,127,5.05,,,0,885.698,12.9,-1.64,12/24/2019,12:00:00
1.2,82,3.4,127,6.93,,,0,885.698,12.9,-1.57,12/24/2019,12:30:00
1.2,82,3.13,134,6.7,,,0,885.698,12.9,-1.57,12/24/2019,13:00:00
1,83,2.28,126,4.69,,,0,885.698,12.9,-1.6,12/24/2019,13:30:00
1.1,82,2.91,140,4.78,,,2,885.698,12.9,-1.67,12/24/2019,14:00:00
1,83,3.49,129,5.81,,,19,885.698,12.9,-1.6,12/24/2019,14:30:00
1.1,83,2.95,145,5.5,,,40,885.698,13,-1.5,12/24/2019,15:00:00
1.2,84,2.86,136,5.1,,,64,885.698,13.2,-1.24,12/24/2019,15:30:00
1.4,83,2.51,130,5.01,,0,102,885.698,13.7,-1.21,12/24/2019,16:00:00
1.7,82,2.81,126,5.19,,,153,885.698,14.1,-1.08,12/24/2019,16:30:00
1.9,82,2.68,126,5.59,,0,149,885.698,14.3,-0.89,12/24/2019,17:00:00
2.1,81,2.37,126,4.65,,,146,885.698,14.2,-0.86,12/24/2019,17:30:00
2.3,80,2.19,124,3.84,,,137,885.698,14.3,-0.84,12/24/2019,18:00:00
2.3,80,2.41,137,4.24,,,136,885.698,14.1,-0.84,12/24/2019,18:30:00
2.4,80,2.28,134,3.84,,,117,885.698,14.3,-0.74,12/24/2019,19:00:00
2.4,80,2.68,139,4.83,,,116,885.698,14.2,-0.74,12/24/2019,19:30:00
2.3,80,2.01,104,3.66,,,78,885.698,14,-0.84,12/24/2019,20:00:00
2.3,81,2.23,125,5.01,,,68,885.698,13.9,-0.67,12/24/2019,20:30:00
2.3,81,2.15,115,4.07,,,63,885.698,13.8,-0.67,12/24/2019,21:00:00
2.2,81,1.88,114,3.66,,,34,885.698,13.5,-0.76,12/24/2019,21:30:00
2.1,82,1.56,130,4.24,,,19,885.698,13.3,-0.69,12/24/2019,22:00:00
2,82,1.61,107,2.91,,,6,885.698,13.2,-0.79,12/24/2019,22:30:00
1.9,83,1.34,97,2.68,,,1,885.698,13.2,-0.72,12/24/2019,23:00:00
1.8,83,1.34,105,2.41,,,0,885.698,13.1,-0.82,12/24/2019,23:30:00
1.8,83,1.48,117,2.46,,,0,885.698,13.1,-0.82,12/25/2019,00:00:00
1.8,83,1.56,109,2.55,,,0,885.698,13.1,-0.82,12/25/2019,00:30:00
1.7,84,1.12,109,2.15,,,0,885.698,13.1,-0.75,12/25/2019,01:00:00
1.6,84,0.9,74,1.65,,,0,885.698,13,-0.85,12/25/2019,01:30:00
1.6,84,1.12,28,2.06,,,0,885.698,13,-0.85,12/25/2019,02:00:00
1.4,84,1.52,48,2.68,,,0,885.698,13,-1.04,12/25/2019,02:30:00
1.3,85,1.92,81,2.99,,0,0,885.698,13,-0.98,12/25/2019,03:00:00
1.4,85,1.65,96,3.13,,,0,885.698,13,-0.88,12/25/2019,03:30:00
1.3,85,1.56,102,3.09,,0,0,885.698,13,-0.98,12/25/2019,04:00:00
1.2,86,2.64,101,3.89,,,0,885.698,12.9,-0.91,12/25/2019,04:30:00
1.2,86,1.92,99,3.8,,0,0,885.698,12.9,-0.91,12/25/2019,05:00:00
1.1,87,1.56,67,2.55,,,0,885.698,12.9,-0.85,12/25/2019,05:30:00
0.9,87,1.74,53,2.99,,0,0,885.698,12.9,-1.05,12/25/2019,06:00:00
0.9,88,1.97,48,2.86,,,0,885.698,12.9,-0.89,12/25/2019,06:30:00
0.9,88,2.01,40,3.22,,,0,885.698,12.9,-0.89,12/25/2019,07:00:00
0.9,88,2.64,39,4.38,,,0,885.698,12.9,-0.89,12/25/2019,07:30:00
0.9,88,1.97,36,4.24,,,0,885.698,12.9,-0.89,12/25/2019,08:00:00
0.9,88,1.92,33,4.29,,,0,885.698,12.9,-0.89,12/25/2019,08:30:00
0.9,89,2.68,48,4.56,,,0,885.698,12.9,-0.73,12/25/2019,09:00:00
0.8,89,2.41,54,4.2,,,0,885.698,12.9,-0.83,12/25/2019,09:30:00
0.8,90,2.68,52,4.38,,,0,885.698,12.9,-0.67,12/25/2019,10:00:00
0.9,90,2.06,77,3.31,,,0,885.698,12.9,-0.58,12/25/2019,10:30:00
0.9,90,2.37,84,4.24,,,0,885.698,12.9,-0.58,12/25/2019,11:00:00
0.9,90,2.91,88,4.92,,,0,885.698,12.9,-0.58,12/25/2019,11:30:00
0.8,90,3.04,86,5.01,,0,0,885.698,12.9,-0.67,12/25/2019,12:00:00
0.8,90,2.64,85,4.96,,,0,885.698,12.8,-0.67,12/25/2019,12:30:00
0.9,89,1.21,75,3.13,,,0,885.698,12.9,-0.73,12/25/2019,13:00:00
0.8,89,2.01,53,3.53,,,0,885.698,12.8,-0.83,12/25/2019,13:30:00
0.8,89,2.41,58,4.16,,,1,885.698,12.9,-0.83,12/25/2019,14:00:00
0.8,89,2.37,71,4.16,,,9,885.698,12.9,-0.83,12/25/2019,14:30:00
0.9,89,2.23,75,3.44,,,23,885.698,12.9,-0.73,12/25/2019,15:00:00
1,89,2.41,58,4.2,,,33,885.698,12.9,-0.63,12/25/2019,15:30:00
1.1,89,2.99,56,4.96,,,37,885.698,13,-0.53,12/25/2019,16:00:00
1.2,90,2.51,75,4.69,,,43,885.698,13.1,-0.28,12/25/2019,16:30:00
1.2,89,2.86,68,5.14,,0,61,885.698,13.3,-0.44,12/25/2019,17:00:00
1.2,89,3.94,66,7.02,,,96,885.698,13.6,-0.44,12/25/2019,17:30:00
1.3,89,3.8,87,7.6,,0,102,885.698,13.7,-0.34,12/25/2019,18:00:00
1.3,88,3.53,88,5.59,,,66,885.698,13.6,-0.49,12/25/2019,18:30:00
1.4,88,2.59,73,4.69,,,95,885.698,13.7,-0.4,12/25/2019,19:00:00
1.5,87,3.26,64,5.5,,,102,885.698,13.8,-0.46,12/25/2019,19:30:00
1.6,87,3.26,68,6.48,,,55,885.698,13.7,-0.36,12/25/2019,20:00:00
1.6,87,3.09,78,5.32,,,47,885.698,13.5,-0.36,12/25/2019,20:30:00
1.6,87,3.17,74,5.81,,,40,885.698,13.5,-0.36,12/25/2019,21:00:00
1.6,88,3.31,89,5.5,,,26,885.698,13.3,-0.2,12/25/2019,21:30:00
1.6,88,3.22,93,4.78,,,17,885.698,13.3,-0.2,12/25/2019,22:00:00
1.6,88,2.68,89,5.19,,,6,885.698,13.1,-0.2,12/25/2019,22:30:00
1.6,88,2.64,87,4.47,,,1,885.698,13.1,-0.2,12/25/2019,23:00:00
1.6,88,2.33,89,3.84,,,0,885.698,13,-0.2,12/25/2019,23:30:00
1.6,88,2.41,90,4.24,,,0,885.698,12.9,-0.2,12/26/2019,00:00:00
1.5,88,2.33,87,3.66,,,0,885.698,12.9,-0.3,12/26/2019,00:30:00
1.5,88,2.41,94,4.65,,,0,885.698,12.9,-0.3,12/26/2019,01:00:00
1.4,88,2.86,92,4.69,,,0,885.698,12.9,-0.4,12/26/2019,01:30:00
1.4,88,2.68,91,4.56,,,0,885.698,12.9,-0.4,12/26/2019,02:00:00
1.4,89,2.33,101,4.2,,,0,885.698,12.9,-0.24,12/26/2019,02:30:00
1.3,89,2.28,94,3.35,,,0,885.698,12.9,-0.34,12/26/2019,03:00:00
1.3,89,2.28,99,3.71,,,0,885.698,12.9,-0.34,12/26/2019,03:30:00
1.3,90,1.97,101,3.31,,,0,885.698,12.9,-0.18,12/26/2019,04:00:00
1.3,90,2.06,113,3.8,,,0,885.698,12.8,-0.18,12/26/2019,04:30:00
1.3,90,1.97,112,3.13,,,0,885.698,12.9,-0.18,12/26/2019,05:00:00
1.3,90,2.06,90,3.66,,,0,885.698,12.8,-0.18,12/26/2019,05:30:00
1.2,90,2.1,50,3.4,,,0,885.698,12.9,-0.28,12/26/2019,06:00:00
1.2,90,1.61,43,3.26,,,0,885.698,12.8,-0.28,12/26/2019,06:30:00
1.1,90,0.63,11,3.62,,,0,885.698,12.8,-0.38,12/26/2019,07:00:00
1.2,90,0.58,44,2.77,,,0,885.698,12.8,-0.28,12/26/2019,07:30:00
1.3,90,1.08,215,2.1,,,0,885.698,12.9,-0.18,12/26/2019,08:00:00
1.3,90,1.48,228,4.74,,,0,885.698,12.8,-0.18,12/26/2019,08:30:00
1.2,90,1.61,227,4.16,,,0,885.698,12.8,-0.28,12/26/2019,09:00:00
1.1,90,1.97,242,3.58,,,0,885.698,12.8,-0.38,12/26/2019,09:30:00
1.1,90,2.28,242,3.84,,0,0,885.698,12.8,-0.38,12/26/2019,10:00:00
1,90,2.95,252,5.41,,,0,885.698,12.8,-0.48,12/26/2019,10:30:00
1,90,3.31,264,5.59,,,0,885.698,12.8,-0.48,12/26/2019,11:00:00
1,90,3.4,260,6.57,,,0,885.698,12.8,-0.48,12/26/2019,11:30:00
1.1,89,3.44,265,6.8,,,0,885.698,12.8,-0.53,12/26/2019,12:00:00
1.1,88,3.44,270,6.08,,,0,885.698,12.8,-0.69,12/26/2019,12:30:00
1.1,88,3.66,272,6.3,,,0,885.698,12.8,-0.69,12/26/2019,13:00:00
1.1,87,3.22,272,4.92,,,0,885.698,12.8,-0.85,12/26/2019,13:30:00
1.1,87,3.44,266,6.93,,,2,885.698,12.8,-0.85,12/26/2019,14:00:00
1,85,3.94,265,7.02,,,10,885.698,12.8,-1.27,12/26/2019,14:30:00
0.8,83,4.56,268,8.89,,0,37,885.698,12.9,-1.8,12/26/2019,15:00:00
0.7,82,4.02,268,7.15,,,52,885.698,13,-2.06,12/26/2019,15:30:00
0.6,81,4.24,263,7.91,,0,63,885.698,13.3,-2.33,12/26/2019,16:00:00
0.4,79,3.84,270,6.7,,,103,885.698,13.6,-2.86,12/26/2019,16:30:00
0.3,76,4.83,278,8.09,,,147,885.698,14,-3.49,12/26/2019,17:00:00
0.2,75,4.74,277,8.05,,,150,885.698,14,-3.76,12/26/2019,17:30:00
0.2,75,4.07,269,7.11,,0,141,885.698,14,-3.76,12/26/2019,18:00:00
0,74,4.96,279,8.76,,,122,885.698,13.9,-4.14,12/26/2019,18:30:00
-0.1,76,4.42,280,7.2,,,111,885.698,14,-3.87,12/26/2019,19:00:00
-0.4,75,4.2,268,6.93,,,113,885.698,14,-4.34,12/26/2019,19:30:00
-0.6,73,4.11,267,7.02,,,89,885.698,13.9,-4.9,12/26/2019,20:00:00
-0.8,72,4.16,274,7.87,,,81,885.698,13.8,-5.28,12/26/2019,20:30:00
-0.9,74,3.62,270,5.85,,,69,885.698,13.7,-5.01,12/26/2019,21:00:00
-1.2,73,3.62,267,5.9,,,51,885.698,13.6,-5.48,12/26/2019,21:30:00
-1.4,75,3.26,273,5.41,,0,27,885.698,13.4,-5.31,12/26/2019,22:00:00
-1.6,76,3.04,262,4.69,,,9,885.698,13.3,-5.33,12/26/2019,22:30:00
-1.7,76,3.49,253,5.99,,,1,885.698,13.2,-5.43,12/26/2019,23:00:00
-2.1,75,4.65,274,7.33,,,0,885.698,13.1,-5.99,12/26/2019,23:30:00
-2.3,75,4.52,269,7.02,,,0,885.698,13.1,-6.18,12/27/2019,00:00:00
-2.5,76,3.49,271,6.97,,,0,885.698,13,-6.2,12/27/2019,00:30:00
-2.8,77,4.07,269,7.55,,,0,885.698,13,-6.32,12/27/2019,01:00:00
-2.9,78,2.91,261,5.63,,,0,885.698,13,-6.25,12/27/2019,01:30:00
-2.9,80,2.99,247,5.14,,,0,885.698,13,-5.91,12/27/2019,02:00:00
-2.9,80,3.44,258,5.41,,,0,885.698,12.9,-5.91,12/27/2019,02:30:00
-3,80,3.35,271,5.32,,,0,885.698,12.9,-6.01,12/27/2019,03:00:00
-3,80,3.26,268,6.7,,,0,885.698,12.9,-6.01,12/27/2019,03:30:00
-3,78,3.8,264,7.15,,,0,885.698,12.9,-6.34,12/27/2019,04:00:00
-3,76,4.29,269,6.88,,,0,885.698,12.9,-6.69,12/27/2019,04:30:00
-3,76,3.94,276,6.26,,0,0,885.698,12.9,-6.69,12/27/2019,05:00:00
-3,77,3.66,266,6.17,,,0,885.698,12.9,-6.51,12/27/2019,05:30:00
-3,76,4.02,272,7.15,,0,0,885.698,12.9,-6.69,12/27/2019,06:00:00
-3.1,76,4.47,275,7.28,,,0,885.698,12.9,-6.78,12/27/2019,06:30:00
-3.3,76,3.98,278,7.06,,0,0,885.698,12.9,-6.98,12/27/2019,07:00:00
-3.4,77,3.8,272,6.08,,,0,885.698,12.8,-6.9,12/27/2019,07:30:00
-3.5,77,4.2,287,6.84,,,0,885.698,12.8,-7,12/27/2019,08:00:00
-3.3,77,3.35,272,5.23,,,0,885.698,12.8,-6.8,12/27/2019,08:30:00
-3.2,77,3.66,278,6.97,,0,0,885.698,12.8,-6.71,12/27/2019,09:00:00
-3.1,76,4.34,282,6.48,,,0,885.698,12.8,-6.78,12/27/2019,09:30:00
-2.8,76,4.24,273,7.51,,,0,885.698,12.8,-6.49,12/27/2019,10:00:00
-2.6,76,4.47,276,8.13,,,0,885.698,12.8,-6.3,12/27/2019,10:30:00
-2.5,77,3.89,274,7.69,,0,0,885.698,12.8,-6.03,12/27/2019,11:00:00
-2.5,77,4.24,286,7.28,,,0,885.698,12.8,-6.03,12/27/2019,11:30:00
-2.5,77,4.11,279,7.42,,,0,885.698,12.8,-6.03,12/27/2019,12:00:00
-2.6,77,4.29,273,6.44,,,0,885.698,12.8,-6.12,12/27/2019,12:30:00
-2.8,77,3.4,294,6.44,,,0,885.698,12.8,-6.32,12/27/2019,13:00:00
-3.2,77,4.38,290,7.28,,,0,885.698,12.7,-6.71,12/27/2019,13:30:00
-3.5,77,3.04,269,6.21,,,2,885.698,12.8,-7,12/27/2019,14:00:00
-3.6,77,3.09,265,5.01,,,9,885.698,12.8,-7.1,12/27/2019,14:30:00
-3.7,78,2.86,290,4.6,,,20,885.698,12.8,-7.02,12/27/2019,15:00:00
-3.7,78,3.35,293,5.41,,,36,885.698,12.9,-7.02,12/27/2019,15:30:00
-3.7,78,2.86,283,4.78,,0,53,885.698,13,-7.02,12/27/2019,16:00:00
-3.6,77,2.55,272,4.24,,,73,885.698,13.3,-7.1,12/27/2019,16:30:00
-3.4,77,2.37,250,5.32,,0,85,885.698,13.6,-6.9,12/27/2019,17:00:00
-3.3,76,2.64,246,4.92,,,119,885.698,13.9,-6.98,12/27/2019,17:30:00
-3.1,75,2.77,236,5.01,,,147,885.698,14,-6.96,12/27/2019,18:00:00
-3,74,2.55,229,4.47,,,161,885.698,14.1,-7.04,12/27/2019,18:30:00
-3,74,2.99,253,4.92,,,156,885.698,14.3,-7.04,12/27/2019,19:00:00
-2.9,74,2.55,231,4.56,,,145,885.698,14.3,-6.94,12/27/2019,19:30:00
-2.6,73,1.56,258,3.66,,,195,885.698,14.8,-6.83,12/27/2019,20:00:00
-1.7,68,1.03,266,2.64,,,216,885.698,14.6,-6.9,12/27/2019,20:30:00
-2.4,71,2.28,180,4.56,,,153,885.698,14.6,-7,12/27/2019,21:00:00
-2.4,71,2.33,187,4.07,,,111,885.698,14.7,-7,12/27/2019,21:30:00
-2.6,72,2.23,179,4.16,,0,65,885.698,14.2,-7.01,12/27/2019,22:00:00
-3,74,2.15,166,3.44,,,20,885.698,13.7,-7.04,12/27/2019,22:30:00
-3.3,75,1.65,152,2.86,,0,3,885.698,13.3,-7.15,12/27/2019,23:00:00
-3.7,77,0.85,139,1.61,,,0,885.698,13.2,-7.19,12/27/2019,23:30:00
-3.9,78,1.12,156,1.88,,,0,885.698,13.2,-7.22,12/28/2019,00:00:00
